"meanelev","convex","slope","binY","binX"
146.9725,-0.115312499999987,4.11446287923592,465,215
147.2475,-0.180312499999985,3.48638109679777,475,215
147.6275,-0.171875,2.81807732626521,485,215
148.1,-0.0600000000000023,3.02032874995263,495,215
137.15,0.0499999999999829,9.70691208374338,5,225
138.7475,0.162187500000016,8.63667298783835,15,225
140.0025,0.291249999999991,5.80182908904659,25,225
140.56,0.188749999999999,1.29498705774852,35,225
140.6775,-0.00499999999999545,1.53785202265011,45,225
140.8225,-0.0181249999999977,1.50768470824542,55,225
141.005,-0.0128124999999955,1.74954779009602,65,225
141.225,-0.0171875000000057,1.98481651075345,75,225
141.5025,-0.0134375000000091,2.28541942773385,85,225
141.8275,0.0181249999999977,2.343447603749,95,225
142.1275,0.0331249999999841,2.02870817500912,105,225
142.37,0.0153124999999932,1.82387217226917,115,225
142.595,0.0115624999999966,1.68844481427726,125,225
142.805,0.0418750000000045,1.38789361888781,135,225
142.925,0.0737500000000182,1.07640575928593,145,225
142.8775,0.0674999999999955,1.34924055533425,155,225
142.665,0.0315624999999784,1.75076413479059,165,225
142.365,0.0237500000000068,1.85859814753273,175,225
142.015,0.0625,2.41733085842233,185,225
141.55,0.069375000000008,3.45733535151386,195,225
141.005,0.0349999999999966,3.43029508749097,205,225
140.5125,0.0384374999999864,3.16958651806007,215,225
140.135,0.0906249999999886,3.04772929566203,225,225
139.795,0.000312500000006821,2.89709220602817,235,225
139.6475,-0.204687500000006,0.909877505691573,245,225
140.0425,-0.131249999999994,4.15237554404062,255,225
140.6075,-0.00343749999998977,2.51727583571064,265,225
140.9675,-0.0234375,2.08914343253325,275,225
141.215,-0.0343749999999829,1.79944226862458,285,225
141.39,-0.0731250000000045,1.85063306568311,295,225
141.5975,-0.0750000000000171,2.3698378827351,305,225
141.8575,-0.027499999999975,2.4911241491017,315,225
142.0675,-0.0212500000000091,2.06393820897444,325,225
142.225,-0.0659374999999898,1.855051154197,335,225
142.445,-0.0787500000000136,1.99131204653555,345,225
142.755,-0.0637499999999989,2.04226353280884,355,225
143.12,-0.0543749999999932,2.39252634221066,365,225
143.5225,-0.0659374999999898,2.99742862699199,375,225
143.995,-0.0678125000000023,3.9470853779768,385,225
144.545,-0.0424999999999898,4.54618526773333,395,225
145.115,-0.0203124999999886,5.22715511793694,405,225
145.6525,-0.0137499999999875,5.62782399962233,415,225
146.1375,-0.0159375000000068,5.61059894451964,425,225
146.59,0.00218750000001933,5.22163357785228,435,225
147.005,0.0287500000000023,4.63986381685424,445,225
147.3675,0.0581250000000182,4.10895108362604,455,225
147.63,0.0412499999999909,3.76651100718478,465,225
147.805,-0.0406250000000057,3.72073550579186,475,225
148.0275,-0.0974999999999966,3.67735275420086,485,225
148.3575,-0.0575000000000045,3.34064194932983,495,225
136.8375,-0.0175000000000125,10.7812834108218,5,235
138.55,0.149687500000027,8.93538181845777,15,235
139.895,0.216562499999981,6.50338764173773,25,235
140.65,0.170312499999994,2.42174611816998,35,235
140.9275,0.0434375000000102,1.88259466624275,45,235
141.07,-0.0150000000000148,1.80992951329359,55,235
141.2375,-0.0299999999999727,1.86365720739982,65,235
141.4775,-0.0121875000000102,2.06710982366865,75,235
141.755,-0.00468749999998863,2.27410172756309,85,235
142.06,0.0131250000000023,2.21350157824235,95,235
142.3475,0.024374999999992,1.91911764448339,105,235
142.5875,0.0187500000000114,1.70182006775343,115,235
142.785,0.00656250000000114,1.54236152502014,125,235
142.96,0.022500000000008,1.34827781434557,135,235
143.0825,0.0762500000000159,0.885237246479817,145,235
143.0375,0.0687499999999943,1.22163944149924,155,235
142.8175,-0.0121875000000102,2.01044865255213,165,235
142.5325,-0.0440624999999955,2.34903180502762,175,235
142.1975,0.00343749999998977,2.49511842024443,185,235
141.745,0.0365625000000023,3.13976566441252,195,235
141.215,0.0196875000000034,3.1687994633684,205,235
140.7375,0.011562500000025,2.54444525513365,215,235
140.36,0.0371874999999875,1.93721955490225,225,235
140.0025,-0.0425000000000182,2.54672425886224,235,235
139.8175,-0.170625000000001,1.99473447018779,245,235
140.0575,-0.0884374999999977,3.14972836520398,255,235
140.45,0.0131249999999739,2.13864713027918,265,235
140.735,0.014687500000008,2.10812217643628,275,235
140.945,0.0146874999999795,1.92614891749629,285,235
141.105,-0.0137500000000159,1.87089773008469,295,235
141.2875,-0.032187499999992,2.09232154818671,305,235
141.52,-0.0174999999999841,2.37347014969539,315,235
141.7425,-0.0231249999999932,2.17523836883065,325,235
141.96,-0.0640624999999773,2.00519832489479,335,235
142.2725,-0.0787500000000136,2.37685562454792,345,235
142.7075,-0.0656250000000114,2.80542320754487,355,235
143.24,-0.0378124999999727,3.44069467727215,365,235
143.835,-0.0109375000000114,3.98145509488253,375,235
144.46,-0.00406250000000341,4.62532958904567,385,235
145.115,0.00156250000000568,5.10436640235712,395,235
145.81,0.0481249999999989,5.6659577980691,405,235
146.4725,0.107812499999994,5.71346745093736,415,235
146.995,0.108437500000008,5.46730268992712,425,235
147.3875,0.074374999999975,4.96283734413701,435,235
147.71,0.047812499999992,4.36102613472355,445,235
147.9925,0.0393750000000068,3.83972312810457,455,235
148.23,0.0359375000000171,3.47618183259869,465,235
148.42,0.0140625000000227,3.57253992171423,475,235
148.61,-0.00968749999998408,3.5907592780437,485,235
148.8325,0.00749999999999318,3.2460999588991,495,235
136.4175,0.00249999999999773,12.1925947914634,5,245
138.33,0.191562499999975,9.87820481995012,15,245
139.8225,0.223437499999989,7.25552994545118,25,245
140.765,0.189687499999991,3.78504770333732,35,245
141.1875,0.085000000000008,1.95795879346147,45,245
141.34,-0.0124999999999886,1.51344506200155,55,245
141.4825,-0.0453124999999659,1.87940406086746,65,245
141.7175,-0.0153124999999932,1.99120453490237,75,245
141.9925,0.00531250000000227,2.04479886769009,85,245
142.275,0.0140624999999943,1.97155954277467,95,245
142.5475,0.0190625000000182,1.88464669838808,105,245
142.79,0.0228125000000148,1.70302428809705,115,245
142.9875,0.0243750000000205,1.54422245669766,125,245
143.1325,0.0371874999999875,1.25605862377094,135,245
143.1875,0.046875,0.764316456693529,145,245
143.125,0.000624999999985221,0.783991943320808,155,245
143.07,0.0174999999999841,2.23318749184715,165,245
142.965,0.111874999999998,3.57206488771782,175,245
142.5175,0.0537499999999795,4.74979050743767,185,245
141.8625,-0.0481249999999704,3.7442542088776,195,245
141.305,-0.0306249999999864,2.76539295447312,205,245
140.845,-0.0143750000000011,2.57402306549007,215,245
140.43,-0.0521875000000023,2.33732304526665,225,245
140.125,-0.0903125000000102,1.43666844647031,235,245
140.05,-0.0706249999999784,0.797986041187678,245,245
140.185,-0.0178124999999909,1.29246270994319,255,245
140.3675,-0.0187499999999829,1.02659108828526,265,245
140.5325,-0.0331250000000125,1.29306260020417,275,245
140.6775,-0.0359374999999886,1.58821374613428,285,245
140.82,-0.0503124999999898,1.84709322113345,295,245
141.0175,-0.042812500000025,1.95460595900947,305,245
141.25,-0.0362499999999955,1.78389026979037,315,245
141.48,-0.0646875000000193,1.74674311235713,325,245
141.765,-0.0971875000000182,2.12523790956873,335,245
142.195,-0.0853124999999864,3.01283214833659,345,245
142.7575,-0.055624999999992,3.54904541611443,355,245
143.4,-0.0371874999999875,4.03903951466059,365,245
144.125,0.00187500000001251,4.65874349572715,375,245
144.905,0.0534375000000011,5.08052378137262,385,245
145.67,0.0724999999999909,5.17290341757127,395,245
146.4075,0.0871874999999989,5.13468131135448,405,245
147.1175,0.151250000000005,4.83284970095254,415,245
147.6825,0.181250000000006,3.93711812493724,425,245
148.0525,0.131875000000008,3.49620973578544,435,245
148.3325,0.0884375000000261,3.46806611066714,445,245
148.57,0.058749999999975,3.31647815020293,455,245
148.78,0.0365625000000023,3.26283031352704,465,245
148.9875,0.0368750000000091,3.27919224255757,475,245
149.1775,0.0293750000000159,3.27620065842723,485,245
149.35,-0.00999999999999091,3.1361092120266,495,245
135.9,-0.0500000000000114,12.9487297851604,5,255
137.975,0.192187499999989,11.1789462853338,15,255
139.71,0.316562500000003,8.939148141317,25,255
140.9175,0.375624999999985,5.06896046457607,35,255
141.4925,0.275625000000019,2.6619687839113,45,255
141.6575,0.109375,2.25146974832824,55,255
141.765,0.0253124999999841,2.02567545957063,65,255
141.9575,0.0168749999999704,1.92753471111082,75,255
142.195,0.00687499999997954,1.8479712169875,85,255
142.46,0.0078125,1.82746562182591,95,255
142.73,0.0178124999999909,1.82746562182591,105,255
142.9775,0.0337499999999977,1.63298950390209,115,255
143.175,0.0481249999999989,1.37840716176126,125,255
143.2975,0.0640625000000057,0.939203250016001,135,255
143.2875,0.0312500000000284,0.899943722578473,145,255
143.2025,-0.0484374999999773,0.787115861624364,155,255
143.31,0.0803124999999909,1.99543459796086,165,255
143.43,0.35250000000002,2.10964121055082,175,255
142.95,0.267499999999984,5.74844974507025,185,255
142.0275,-0.0462499999999864,5.59664329746517,195,255
141.3275,-0.111562500000019,2.67369390177418,205,255
140.925,-0.0212499999999807,2.04226353280876,215,255
140.575,-0.0231249999999932,2.28272360144437,225,255
140.2875,-0.0790625000000205,1.70374095986205,235,255
140.2,-0.0737500000000182,1.0817984689424,245,255
140.29,-0.0115624999999966,1.03431035684842,255,255
140.39,0.00281250000000455,0.473424094562397,265,255
140.45,-0.0240625000000136,0.422901342207887,275,255
140.51,-0.0525000000000091,0.643029051951482,285,255
140.61,-0.0775000000000148,1.14000206765145,295,255
140.81,-0.0568749999999909,1.78020889424701,305,255
141.08,-0.0240625000000136,1.79134764759797,315,255
141.3525,-0.047812499999992,1.55694886303688,325,255
141.6875,-0.0943749999999852,2.32238425287946,335,255
142.2075,-0.0737500000000182,3.6443677286743,345,255
142.885,-0.0121875000000102,4.19847178007026,355,255
143.5975,-0.00187500000001251,4.1999872304597,365,255
144.35,-0.0106250000000045,4.70366298798657,375,255
145.1975,0.0365625000000023,5.22378182546136,385,255
146.06,0.0940625000000068,4.97896477082204,395,255
146.825,0.100312499999973,4.40160274784912,405,255
147.4925,0.104375000000005,3.93784247634864,415,255
148.045,0.111249999999984,2.92626023045834,425,255
148.4475,0.0806249999999977,2.41905766661277,435,255
148.765,0.0615624999999795,2.51740981310948,445,255
149.0275,0.0481249999999989,2.5081393010267,455,255
149.2525,0.0318749999999852,2.70411099975818,465,255
149.4675,0.0287500000000023,2.70169432741754,475,255
149.6675,0.0228125000000148,2.73060940140497,485,255
149.85,0,2.92009820236765,495,255
135.3975,-0.0475000000000136,12.6787560996,5,265
137.45,0.11624999999998,11.2675620359525,15,265
139.235,0.178125000000023,10.3077275865466,25,265
140.6525,0.28468749999999,7.53695697233504,35,265
141.47,0.2734375,3.56845369775877,45,265
141.745,0.109687500000007,1.42033065385574,55,265
141.9025,0.0246874999999989,1.43287740605349,65,265
142.115,0.0118750000000318,1.14722313742998,75,265
142.355,-0.00937500000000568,1.84277467533671,85,265
142.6325,0.00187500000001251,1.81914924032555,95,265
142.89,0.00312499999998295,1.67388796060137,105,265
143.125,0.0212500000000091,1.43666844647037,115,265
143.305,0.0393750000000068,0.960355410105863,125,265
143.4,0.0500000000000114,0.451125394973345,135,265
143.3925,0.0412499999999909,0.644558541112913,145,265
143.3125,-0.00968750000001251,0.815767486797473,155,265
143.3225,0.0306249999999864,2.12994692978277,165,265
143.41,0.27000000000001,2.26037561786004,175,265
143.075,0.340937499999995,4.4546527445077,185,265
142.1725,0.0468750000000284,6.14684892309349,195,265
141.38,-0.119374999999991,2.95574389864416,205,265
140.995,-0.0231249999999932,1.54236341136681,215,265
140.7125,0.015625,1.85841773811849,225,265
140.465,-0.0215624999999875,1.38789361888761,235,265
140.375,-0.0143750000000011,0.977302706462834,245,265
140.4125,0.0290625000000091,0.897132763295412,255,265
140.4325,0.0181250000000261,0.424281355984688,265,265
140.4275,-0.0162500000000136,0.146714398155925,275,265
140.455,-0.0318750000000136,0.262625855046344,285,265
140.5275,-0.0540624999999864,0.624425529822065,295,265
140.6825,-0.0643749999999841,1.29755828767977,305,265
140.9475,-0.0446875000000091,2.0157428586975,315,265
141.2925,-0.0324999999999989,2.16756018789878,325,265
141.7,-0.0696875000000148,2.59240717422994,335,265
142.2625,-0.0768750000000011,3.88540282026864,345,265
142.9975,-0.0146874999999795,4.5784457686542,355,265
143.76,0.00218749999999091,4.2313995519488,365,265
144.52,-0.0393749999999784,4.59874269631696,375,265
145.38,-0.015625,5.41154337946739,385,265
146.2775,0.0528125000000159,5.04414171681053,395,265
147.065,0.0768750000000011,4.16267547222353,405,265
147.7075,0.0559374999999989,3.44063319745056,415,265
148.255,0.0446875000000091,3.23614900541646,425,265
148.715,0.0415624999999977,2.80055246991193,435,265
149.0875,0.0365625000000023,2.71498210182528,445,265
149.395,0.0328125000000057,2.5791008689734,455,265
149.6525,0.022500000000008,2.61300270032393,465,265
149.885,0.0128124999999955,2.66647230129499,475,265
150.1075,0.00375000000002501,2.85596206382453,485,265
150.3325,-0.0024999999999693,3.06372216149725,495,265
134.935,-0.0250000000000057,11.8565468927714,5,275
136.86,-0.00906249999999886,10.7791501987535,15,275
138.6575,-0.0131250000000023,10.436279295083,25,275
140.2325,0.0878125000000125,7.88743854785808,35,275
141.2275,0.0743750000000318,3.62826573472621,45,275
141.6475,-0.0731250000000045,1.25123026326199,55,275
141.92,-0.111875000000026,1.93548957990165,65,275
142.215,-0.0749999999999886,1.71554322081981,75,275
142.515,-0.0481250000000273,2.23046780425796,85,275
142.825,-0.00156250000000568,2.00779178021806,95,275
143.075,0.00687499999997954,1.78296907859098,105,275
143.27,0.00999999999999091,1.39599418319847,115,275
143.4075,0.0171875000000057,0.896278923151776,125,275
143.4725,0.0237500000000068,0.51498139222722,135,275
143.4625,0.0328125000000057,0.416051082999046,145,275
143.375,0.0206249999999955,0.762399482281671,155,275
143.225,-0.0246874999999989,1.02742443886052,165,275
143.07,0.024374999999992,2.26202207792083,175,275
142.7375,0.0918750000000159,4.12718397404954,185,275
142.075,-0.0159375000000068,4.98930956660397,195,275
141.4325,-0.0912500000000023,2.78755299501128,205,275
141.04,-0.0378125000000011,1.73756837526051,215,275
140.7525,-0.0231249999999932,1.5819883160666,225,275
140.535,-0.0378125000000011,0.925665690198521,235,275
140.455,-0.00687500000000796,0.167349510002438,245,275
140.47,0.0437500000000171,0.214352685614151,255,275
140.455,0.0256249999999909,0.348642677968906,265,275
140.42,-0.0209375000000023,0.0927064023521838,275,275
140.4375,-0.0318749999999852,0.273290504572919,285,275
140.5125,-0.03125,0.608486312899491,295,275
140.635,-0.0562500000000057,0.812410150240707,305,275
140.8525,-0.0878125000000125,1.72480978047766,315,275
141.2325,-0.0768750000000011,2.68467365046644,325,275
141.7475,-0.0684374999999875,3.28570515297365,335,275
142.375,-0.0753124999999955,4.03944320151457,345,275
143.115,-0.0593749999999886,4.58846895241806,355,275
143.895,-0.0621875000000216,4.48875003128786,365,275
144.7025,-0.0806249999999977,4.98708630127332,375,275
145.5925,-0.0334374999999909,5.52093752175862,385,275
146.465,0.0209375000000023,4.77467687208484,395,275
147.2125,0.022500000000008,3.99630333078924,405,275
147.865,0.0231249999999932,3.64089658820119,415,275
148.4525,0.0434374999999818,3.33061574397345,425,275
148.9575,0.0565624999999841,2.86053205371638,435,275
149.3775,0.0600000000000023,2.64783246603218,445,275
149.7225,0.0521875000000023,2.43124404796674,455,275
150.0125,0.035312499999975,2.48584301851299,465,275
150.2775,0.0184375000000045,2.59791941207074,475,275
150.54,0.00656250000000114,2.86352179734382,485,275
150.81,0,3.10468047089923,495,275
134.5325,-0.0124999999999886,10.9921900077869,5,285
136.4,-0.0606249999999875,10.4795610797588,15,285
138.345,0.00499999999999545,11.7702278479853,25,285
140.19,0.213437499999998,9.28892231179586,35,285
141.38,0.204999999999984,4.89856387922835,45,285
141.9075,0.0206249999999955,3.35693945807178,55,285
142.2125,-0.0665625000000034,3.46048108195577,65,285
142.51,-0.0509375000000034,3.03865769447767,75,285
142.79,-0.0315624999999784,2.63358932839588,85,285
143.0625,0.00437499999998181,2.1555342219953,95,285
143.2925,0.0290625000000091,1.66480413358604,105,285
143.4475,0.0290624999999807,1.25082912759488,115,285
143.5375,0.0265624999999829,0.92164268401095,125,285
143.565,0.0296874999999943,0.587504873291871,135,285
143.52,0.0318750000000136,0.58421793283085,145,285
143.4,0.0328125000000057,0.934387651174202,155,285
143.2,0.0218749999999943,1.38686541513541,165,285
142.9075,0.00499999999999545,1.98626042916117,175,285
142.4875,-0.0231249999999932,2.83756978738073,185,285
141.9675,-0.0609374999999943,3.12711773781111,195,285
141.475,-0.0665625000000034,2.54331654224791,205,285
141.085,-0.0543750000000216,1.98811638828687,215,285
140.79,-0.0543749999999932,1.55193673857365,225,285
140.5825,-0.0487500000000125,1.12952955349493,235,285
140.45,-0.0443750000000023,0.80045621587145,245,285
140.405,-0.0237500000000068,0.65733215688171,255,285
140.425,0.00593750000001592,0.705204667828573,265,285
140.4425,-0.000312500000006821,0.305523475875039,275,285
140.4525,-0.0343750000000114,0.312852193992024,285,285
140.5175,-0.0400000000000205,0.665071124272557,295,285
140.6425,-0.050625000000025,0.791319752899732,305,285
140.8475,-0.101249999999993,1.59643325663184,315,285
141.2425,-0.114687500000002,2.98258859457566,325,285
141.845,-0.0840624999999875,4.03374502294032,335,285
142.5775,-0.0556250000000205,4.6836936328966,345,285
143.3575,-0.0628124999999784,4.90167260439838,355,285
144.17,-0.0809374999999761,5.3201625090374,365,285
145.035,-0.0609374999999943,5.69553412287917,375,285
145.9125,-0.0125000000000171,5.44443024712055,385,285
146.715,0.0159375000000068,4.56854190513113,395,285
147.3975,-0.000624999999985221,3.82527219046029,405,285
148.0275,0.00593749999998749,3.78499376607583,415,285
148.6175,0.035000000000025,3.24411132979023,425,285
149.1275,0.0403124999999989,2.82718022393082,435,285
149.575,0.0453125000000227,2.53558039215843,445,285
149.96,0.0378125000000011,2.26036381679701,455,285
150.3025,0.0259374999999977,2.38497258062043,465,285
150.6225,0.0103124999999977,2.51853362843348,475,285
150.95,0.0103124999999977,3.0557541539842,485,285
151.2825,-0.00249999999999773,3.26518801726322,495,285
134.18,0.00999999999999091,10.8597246720226,5,295
136.0525,-0.0462499999999864,10.7641735146559,15,295
138.1225,0.0515624999999886,12.8974741660762,25,295
140.205,0.331249999999983,10.7313838033684,35,295
141.6425,0.380937499999987,5.74603629697883,45,295
142.3475,0.222812500000003,3.27977299252528,55,295
142.7175,0.118750000000006,3.36376939719309,65,295
142.9675,0.0746875000000102,2.88904601129951,75,295
143.15,0.032187499999992,2.3161940705336,85,295
143.3275,0.024374999999992,1.84588774837089,95,295
143.49,0.0318750000000136,1.35314175135976,105,295
143.61,0.0425000000000182,0.955221880221459,115,295
143.665,0.0462499999999864,0.650997453907546,125,295
143.65,0.0462500000000148,0.505933299718486,135,295
143.5675,0.0484374999999773,0.694098767416892,145,295
143.4125,0.0509375000000318,1.12677333657118,155,295
143.175,0.0456250000000011,1.62114867752777,165,295
142.86,0.0390625,2.03455484187158,175,295
142.465,0.0234375,2.53558579733803,185,295
142.0025,-0.0165625000000205,2.79579847096331,195,295
141.5525,-0.0446874999999807,2.43931457672856,205,295
141.1775,-0.0465624999999932,2.02870820566172,215,295
140.895,-0.0315625000000068,1.46156657488503,225,295
140.6875,-0.00906249999999886,1.21895094735944,235,295
140.485,-0.0459374999999795,1.34256015248149,245,295
140.335,-0.104062499999998,0.627151612659464,255,295
140.355,-0.0687500000000227,0.828256340209539,265,295
140.47,0.00718750000001478,0.836068089682207,275,295
140.5275,0.00124999999999886,0.608486312899491,285,295
140.5675,-0.0374999999999943,0.679117043503087,295,295
140.685,-0.0612500000000011,0.980651655725196,305,295
140.9275,-0.0974999999999966,1.99130936618094,315,295
141.3725,-0.107499999999987,3.40530611877675,325,295
142.0325,-0.0831249999999955,4.52335090907276,335,295
142.8525,-0.0359375000000171,5.33320460301291,345,295
143.74,0.00187500000001251,5.64342232391581,355,295
144.6375,0.0234374999999716,6.00315688294845,365,295
145.525,0.0584374999999966,5.81924862734598,375,295
146.3325,0.0721875000000125,4.96936925344734,385,295
147.0325,0.0587500000000034,4.21923758266626,395,295
147.6475,0.0337499999999977,3.62372196266872,405,295
148.22,0.0203124999999886,3.46861122910401,415,295
148.76,0.0187499999999829,3.01490311177038,425,295
149.25,0.00906249999999886,2.76352648395514,435,295
149.7075,0.00968750000001251,2.64784464476094,445,295
150.135,0.0103124999999977,2.54716506029406,455,295
150.545,0.0153125000000216,2.72952624067779,465,295
150.9375,0.0159375000000068,2.81088844829938,475,295
151.3325,0.035312499999975,3.16453329250556,485,295
151.715,0.0349999999999966,3.00022846169798,495,295
133.7925,0.0175000000000125,10.5771048822529,5,305
135.65,-0.0481249999999989,10.9831775293627,15,305
137.7675,0.0334375000000193,13.434911403817,25,305
139.9575,0.272187499999973,11.7047732539306,35,305
141.585,0.323750000000018,7.11287821910068,45,305
142.52,0.231562500000024,3.81102017672641,55,305
143.0325,0.171562499999993,2.28684737877179,65,305
143.2925,0.110312499999992,1.35407586111387,75,305
143.4375,0.0581249999999898,1.4857714634802,85,305
143.555,0.0378125000000011,1.216646082991,95,305
143.6475,0.022500000000008,0.956479369025687,105,305
143.7225,0.0328125000000057,0.59744690019315,115,305
143.7375,0.0346875000000182,0.285175330695053,125,305
143.68,0.0275000000000034,0.531887434421102,135,305
143.5575,0.0221875000000011,0.953193440235546,145,305
143.3675,0.0168749999999989,1.37811126489847,155,305
143.105,0.00281250000000455,1.8121515313128,165,305
142.7825,-0.022500000000008,2.05119772500739,175,305
142.445,-0.022500000000008,1.94781895490432,185,305
142.08,-0.0190624999999898,2.40230832403146,195,305
141.68,-0.0371874999999875,2.466852318762,205,305
141.31,-0.0403124999999989,2.12900318775177,215,305
141.005,-0.0318750000000136,1.67880573023729,225,305
140.775,-0.0118750000000034,1.16140644869064,235,305
140.59,-0.00656250000000114,1.38291062845266,245,305
140.4225,-0.0653125000000045,1.47468824240539,255,305
140.38,-0.0965625000000045,0.914961538311837,265,305
140.51,-0.0162500000000136,1.15999259736499,275,305
140.61,0.0115624999999966,0.353299212818184,285,305
140.64,-0.0471875000000068,0.451125394973345,295,305
140.765,-0.0828125000000171,1.29246270994327,305,305
141.0625,-0.104375000000005,2.43393353482518,315,305
141.5825,-0.0906250000000171,3.93952517444504,325,305
142.3,-0.0534374999999727,4.8306036323122,335,305
143.1525,-0.00968749999998408,5.50917905470327,345,305
144.1025,0.0690625000000011,5.88725876858723,355,305
145.055,0.140937500000007,5.52746300888815,365,305
145.9275,0.182500000000005,4.97081307174988,375,305
146.6625,0.174374999999998,3.89792161009268,385,305
147.2725,0.124687500000022,3.39666055150804,395,305
147.85,0.103437499999984,3.41644796275252,405,305
148.395,0.0806250000000261,3.04352148585866,415,305
148.9025,0.0503125000000182,3.025059857135,425,305
149.39,0.0374999999999943,2.86126193832271,435,305
149.8475,0.0246874999999989,2.69926558533044,445,305
150.2975,0.0206250000000239,2.75328801594473,455,305
150.7625,0.0381249999999795,2.94283762909909,465,305
151.22,0.0581249999999898,2.90211010210265,475,305
151.6375,0.0637499999999989,2.6687504556317,485,305
152.0125,0.0375000000000227,2.34763701269269,495,305
133.3425,0.0275000000000034,9.99978725530867,5,315
135.0975,-0.143124999999998,10.9937716405569,15,315
137.23,-0.0615624999999795,14.1368171050545,25,315
139.5575,0.210000000000008,12.7168080171385,35,315
141.3725,0.280000000000001,8.13955208710682,45,315
142.4875,0.196875000000006,4.66573679330029,55,315
143.1225,0.138125000000002,2.63687983761504,65,315
143.4325,0.0690625000000011,1.09112306426525,75,315
143.5975,0.0300000000000011,1.12371221035486,85,315
143.7125,0.0278125000000102,0.807694971277746,95,315
143.775,0.0153124999999932,0.770790983055252,105,315
143.8075,0.0184375000000045,0.51012879883403,115,315
143.785,0.0121875000000102,0.447485244654802,125,315
143.7025,0.00281249999997613,0.730902737216103,135,315
143.555,-0.0103124999999977,1.07024899971628,145,315
143.3475,-0.024374999999992,1.37095188724224,155,315
143.085,-0.0440624999999955,1.700141154185,165,315
142.7875,-0.0696875000000148,1.85307951975911,175,315
142.5175,-0.0453125000000227,1.58405673422109,185,315
142.245,0.00624999999999432,2.16327824018623,195,315
141.885,0.000937499999992042,2.74987123785678,205,315
141.485,-0.0262499999999761,2.52001434763937,215,315
141.1225,-0.0431250000000034,2.05759948527005,225,315
140.8425,-0.0412499999999909,1.34929308748205,235,315
140.6675,-0.00593749999998749,0.735886111733005,245,315
140.5575,0,0.793892525375201,255,315
140.5325,-0.0209375000000023,1.05491540047645,265,315
140.63,0.0112499999999898,1.31865578368932,275,315
140.705,-0.00125000000002728,0.744803178314993,285,315
140.7375,-0.0809374999999761,0.858894664645591,295,315
140.9,-0.120312499999983,1.78754260649653,305,315
141.2625,-0.129687500000017,3.01960677592725,315,315
141.84,-0.100937499999986,4.25903486001067,325,315
142.5875,-0.0381249999999795,4.86239184198032,335,315
143.4075,0.00531250000000227,4.93258522098459,345,315
144.275,0.0581249999999898,5.17314184573641,355,315
145.1475,0.117812499999985,4.88827214295391,365,315
145.9575,0.160937499999989,4.6025124129855,375,315
146.6425,0.155937499999993,3.70393048587871,385,315
147.215,0.0981250000000102,3.48134655355906,395,315
147.8,0.0893750000000182,3.80530375601813,405,315
148.39,0.0968749999999829,3.35079491034614,415,315
148.945,0.0887500000000045,3.17805573303696,425,315
149.4675,0.085000000000008,2.83872262109759,435,315
149.94,0.0606250000000159,2.58481248309971,445,315
150.395,0.032187499999992,2.64429056335602,455,315
150.8825,0.0374999999999943,2.96057893384219,465,315
151.3825,0.0662499999999966,2.81092518991747,475,315
151.815,0.0609374999999943,2.2683303459493,485,315
152.175,-0.00500000000002387,2.0657258287436,495,315
132.94,0,8.97177747495436,5,325
134.5575,-0.208124999999995,9.86146488366876,15,325
136.645,-0.159687500000018,14.3064908386342,25,325
139.1,0.183750000000003,13.8865561253661,35,325
141.1225,0.33250000000001,9.42383763601204,45,325
142.41,0.258749999999992,5.50521321380848,55,325
143.16,0.172812499999992,3.16104465344601,65,325
143.54,0.0843749999999943,1.4148799084775,75,325
143.725,0.0246874999999989,1.26158919005032,85,325
143.845,0.024374999999992,0.925560701653182,95,325
143.895,0.0196875000000034,0.718956593299646,105,325
143.8925,0.0134374999999807,0.508437760319242,115,325
143.8575,0.0146874999999795,0.551780421872401,125,325
143.7825,0.0212500000000091,0.855052405037099,135,325
143.6425,0.0146874999999795,1.2323349161142,145,325
143.4425,-0.00406250000000341,1.53570038187043,155,325
143.22,-0.00937500000000568,1.76522078260512,165,325
142.98,-0.0106250000000045,2.19118599716536,175,325
142.7225,-0.00906249999999886,2.11564160646306,185,325
142.46,0.0306250000000148,1.99551897174778,195,325
142.12,0.0434375000000102,2.66463768293206,205,325
141.6925,0.00374999999999659,2.83064489519547,215,325
141.275,-0.0359374999999886,2.46219351744742,225,325
140.94,-0.0484375000000057,1.77652898031974,235,325
140.695,-0.0540625000000148,1.27496234542552,245,325
140.565,-0.0593750000000171,0.438795345556938,255,325
140.6075,-0.0212499999999807,0.855177356415173,265,325
140.755,0.0337499999999977,1.06473006261742,275,325
140.85,0.00437500000001023,0.948761492655549,285,325
140.9175,-0.0921874999999943,1.43644163614189,295,325
141.16,-0.119062500000013,3.00131235010096,305,325
141.6175,-0.0918749999999875,4.05704235016198,315,325
142.21,-0.0706250000000068,4.55605380017208,325,325
142.905,-0.0181249999999977,4.72110564172333,335,325
143.6075,0.00968749999998408,4.00130654382115,345,325
144.2875,0.00968750000001251,4.03140081069445,355,325
144.975,0.0218749999999943,4.14541906996411,365,325
145.6575,0.0406250000000057,4.50377242031477,375,325
146.305,0.0512500000000102,4.23715924098112,385,325
146.895,0.0168749999999989,3.92060057045116,395,325
147.5075,0.00749999999999318,4.23476252927099,405,325
148.16,0.0362499999999955,4.09831469045227,415,325
